file_id,orig_filename,new_filename,orig_path,new_path,size_bytes,status
9169,"DSC_3916.NEF","DSC_3916_18-50-50.NEF","/run/media/carl/A1-2026-05/orig/2007/20070402_02Apr07/DSC_3916.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-02/DSC_3916_18-50-50.NEF",5392826,"copied"
9170,"DSC_3917.NEF","DSC_3917_18-50-55.NEF","/run/media/carl/A1-2026-05/orig/2007/20070402_02Apr07/DSC_3917.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-02/DSC_3917_18-50-55.NEF",4690280,"copied"
9171,"DSC_3918.NEF","DSC_3918_18-32-41.NEF","/run/media/carl/A1-2026-05/orig/2007/20070403_03Apr07/DSC_3918.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-03/DSC_3918_18-32-41.NEF",5567939,"copied"
9172,"DSC_3919.NEF","DSC_3919_18-33-06.NEF","/run/media/carl/A1-2026-05/orig/2007/20070403_03Apr07/DSC_3919.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-03/DSC_3919_18-33-06.NEF",5463081,"copied"
9173,"DSC_3920.NEF","DSC_3920_18-37-46.NEF","/run/media/carl/A1-2026-05/orig/2007/20070403_03Apr07/DSC_3920.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-03/DSC_3920_18-37-46.NEF",5515510,"copied"
9174,"DSC_3921.NEF","DSC_3921_18-38-11.NEF","/run/media/carl/A1-2026-05/orig/2007/20070403_03Apr07/DSC_3921.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-03/DSC_3921_18-38-11.NEF",5319426,"copied"
9175,"DSC_3922.NEF","DSC_3922_18-40-17.NEF","/run/media/carl/A1-2026-05/orig/2007/20070403_03Apr07/DSC_3922.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-03/DSC_3922_18-40-17.NEF",5599396,"copied"
9176,"DSC_3923.NEF","DSC_3923_18-40-32.NEF","/run/media/carl/A1-2026-05/orig/2007/20070403_03Apr07/DSC_3923.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-03/DSC_3923_18-40-32.NEF",5364515,"copied"
9177,"DSC_3924.NEF","DSC_3924_18-42-03.NEF","/run/media/carl/A1-2026-05/orig/2007/20070403_03Apr07/DSC_3924.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-03/DSC_3924_18-42-03.NEF",5460984,"copied"
9178,"DSC_3925.NEF","DSC_3925_18-43-06.NEF","/run/media/carl/A1-2026-05/orig/2007/20070403_03Apr07/DSC_3925.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-03/DSC_3925_18-43-06.NEF",5261754,"copied"
9179,"DSC_3926.NEF","DSC_3926_18-43-15.NEF","/run/media/carl/A1-2026-05/orig/2007/20070403_03Apr07/DSC_3926.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-03/DSC_3926_18-43-15.NEF",5178917,"copied"
9180,"DSC_3927.NEF","DSC_3927_18-43-29.NEF","/run/media/carl/A1-2026-05/orig/2007/20070403_03Apr07/DSC_3927.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-03/DSC_3927_18-43-29.NEF",5260706,"copied"
9181,"DSC_3928.NEF","DSC_3928_18-43-37.NEF","/run/media/carl/A1-2026-05/orig/2007/20070403_03Apr07/DSC_3928.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-03/DSC_3928_18-43-37.NEF",5156897,"copied"
9182,"DSC_3929.NEF","DSC_3929_18-43-54.NEF","/run/media/carl/A1-2026-05/orig/2007/20070403_03Apr07/DSC_3929.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-03/DSC_3929_18-43-54.NEF",5308940,"copied"
9183,"DSC_3930.NEF","DSC_3930_18-44-08.NEF","/run/media/carl/A1-2026-05/orig/2007/20070403_03Apr07/DSC_3930.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-03/DSC_3930_18-44-08.NEF",5160042,"copied"
9184,"DSC_3931.NEF","DSC_3931_18-56-46.NEF","/run/media/carl/A1-2026-05/orig/2007/20070403_03Apr07/DSC_3931.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-03/DSC_3931_18-56-46.NEF",5556404,"copied"
9185,"DSC_3932.NEF","DSC_3932_16-26-23.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_3932.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_3932_16-26-23.NEF",5011145,"copied"
9186,"DSC_3933.NEF","DSC_3933_16-31-03.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_3933.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_3933_16-31-03.NEF",5224006,"copied"
9187,"DSC_3936.NEF","DSC_3936_16-32-05.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_3936.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_3936_16-32-05.NEF",5230297,"copied"
9188,"DSC_3937.NEF","DSC_3937_16-33-02.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_3937.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_3937_16-33-02.NEF",5124391,"copied"
9189,"DSC_3938.NEF","DSC_3938_16-34-42.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_3938.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_3938_16-34-42.NEF",4975493,"copied"
9190,"DSC_3942.NEF","DSC_3942_16-36-17.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_3942.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_3942_16-36-17.NEF",5109711,"copied"
9191,"DSC_3943.NEF","DSC_3943_16-37-43.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_3943.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_3943_16-37-43.NEF",5512364,"copied"
9192,"DSC_3944.NEF","DSC_3944_16-38-44.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_3944.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_3944_16-38-44.NEF",5287969,"copied"
9193,"DSC_3945.NEF","DSC_3945_16-39-16.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_3945.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_3945_16-39-16.NEF",4578083,"copied"
9194,"DSC_3946.NEF","DSC_3946_16-39-54.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_3946.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_3946_16-39-54.NEF",4637852,"copied"
9195,"DSC_3947.NEF","DSC_3947_16-40-38.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_3947.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_3947_16-40-38.NEF",5514461,"copied"
9196,"DSC_3948.NEF","DSC_3948_16-45-03.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_3948.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_3948_16-45-03.NEF",5001708,"copied"
9197,"DSC_3949.NEF","DSC_3949_16-46-10.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_3949.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_3949_16-46-10.NEF",5313135,"copied"
9198,"DSC_3950.NEF","DSC_3950_16-46-25.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_3950.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_3950_16-46-25.NEF",5269094,"copied"
9199,"DSC_3951.NEF","DSC_3951_16-47-12.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_3951.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_3951_16-47-12.NEF",5206180,"copied"
9200,"DSC_3952.NEF","DSC_3952_16-50-14.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_3952.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_3952_16-50-14.NEF",5770314,"copied"
9201,"DSC_3953.NEF","DSC_3953_16-50-32.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_3953.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_3953_16-50-32.NEF",5962203,"copied"
9202,"DSC_3954.NEF","DSC_3954_16-50-50.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_3954.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_3954_16-50-50.NEF",6011486,"copied"
9203,"DSC_3955.NEF","DSC_3955_16-51-07.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_3955.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_3955_16-51-07.NEF",5158994,"copied"
9204,"DSC_3956.NEF","DSC_3956_16-52-45.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_3956.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_3956_16-52-45.NEF",5256511,"copied"
9205,"DSC_3957.NEF","DSC_3957_16-53-25.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_3957.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_3957_16-53-25.NEF",6116344,"copied"
9206,"DSC_3958.NEF","DSC_3958_16-56-00.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_3958.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_3958_16-56-00.NEF",5101322,"copied"
9207,"DSC_3959.NEF","DSC_3959_16-56-13.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_3959.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_3959_16-56-13.NEF",5123342,"copied"
9208,"DSC_3960.NEF","DSC_3960_16-57-20.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_3960.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_3960_16-57-20.NEF",5474615,"copied"
9209,"DSC_3961.NEF","DSC_3961_16-57-44.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_3961.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_3961_16-57-44.NEF",5443158,"copied"
9210,"DSC_3962.NEF","DSC_3962_16-57-46.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_3962.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_3962_16-57-46.NEF",5431624,"copied"
9211,"DSC_3963.NEF","DSC_3963_16-58-04.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_3963.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_3963_16-58-04.NEF",5442109,"copied"
9212,"DSC_3964.NEF","DSC_3964_16-58-17.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_3964.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_3964_16-58-17.NEF",5455741,"copied"
9213,"DSC_3965.NEF","DSC_3965_16-59-45.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_3965.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_3965_16-59-45.NEF",5474615,"copied"
9214,"DSC_3966.NEF","DSC_3966_16-59-47.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_3966.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_3966_16-59-47.NEF",5484052,"copied"
9215,"DSC_3967.NEF","DSC_3967_17-00-11.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_3967.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_3967_17-00-11.NEF",5370806,"copied"
9216,"DSC_3968.NEF","DSC_3968_17-01-30.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_3968.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_3968_17-01-30.NEF",5231346,"copied"
9217,"DSC_3969.NEF","DSC_3969_17-02-22.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_3969.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_3969_17-02-22.NEF",5178917,"copied"
9218,"DSC_3970.NEF","DSC_3970_17-03-33.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_3970.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_3970_17-03-33.NEF",5654970,"copied"
9219,"DSC_3971.NEF","DSC_3971_17-03-58.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_3971.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_3971_17-03-58.NEF",5639242,"copied"
9220,"DSC_3972.NEF","DSC_3972_17-05-15.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_3972.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_3972_17-05-15.NEF",5774508,"copied"
9221,"DSC_3973.NEF","DSC_3973_17-11-42.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_3973.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_3973_17-11-42.NEF",5282726,"copied"
9222,"DSC_3974.NEF","DSC_3974_17-11-55.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_3974.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_3974_17-11-55.NEF",5301600,"copied"
9223,"DSC_3975.NEF","DSC_3975_17-12-53.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_3975.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_3975_17-12-53.NEF",5705302,"copied"
9224,"DSC_3976.NEF","DSC_3976_17-13-12.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_3976.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_3976_17-13-12.NEF",5976883,"copied"
9225,"DSC_3977.NEF","DSC_3977_17-13-42.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_3977.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_3977_17-13-42.NEF",5669650,"copied"
9226,"DSC_3978.NEF","DSC_3978_17-14-42.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_3978.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_3978_17-14-42.NEF",5500830,"copied"
9227,"DSC_3979.NEF","DSC_3979_17-16-07.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_3979.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_3979_17-16-07.NEF",6156190,"copied"
9228,"DSC_3980.NEF","DSC_3980_17-17-00.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_3980.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_3980_17-17-00.NEF",5485101,"copied"
9229,"DSC_3981.NEF","DSC_3981_17-17-11.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_3981.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_3981_17-17-11.NEF",5490344,"copied"
9230,"DSC_3982.NEF","DSC_3982_17-41-03.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_3982.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_3982_17-41-03.NEF",5270143,"copied"
9231,"DSC_3983.NEF","DSC_3983_17-41-04.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_3983.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_3983_17-41-04.NEF",5246026,"copied"
9232,"DSC_3984.NEF","DSC_3984_17-41-10.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_3984.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_3984_17-41-10.NEF",5772411,"copied"
9233,"DSC_3985.NEF","DSC_3985_17-42-44.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_3985.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_3985_17-42-44.NEF",5455741,"copied"
9234,"DSC_3986.NEF","DSC_3986_17-43-09.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_3986.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_3986_17-43-09.NEF",5312086,"copied"
9235,"DSC_3987.NEF","DSC_3987_17-43-11.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_3987.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_3987_17-43-11.NEF",5385486,"copied"
9236,"DSC_3988.NEF","DSC_3988_17-43-22.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_3988.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_3988_17-43-22.NEF",5373952,"copied"
9237,"DSC_3989.NEF","DSC_3989_17-43-23.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_3989.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_3989_17-43-23.NEF",5355078,"copied"
9238,"DSC_3990.NEF","DSC_3990_17-43-58.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_3990.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_3990_17-43-58.NEF",5616173,"copied"
9239,"DSC_3991.NEF","DSC_3991_17-44-27.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_3991.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_3991_17-44-27.NEF",5388632,"copied"
9240,"DSC_3992.NEF","DSC_3992_17-44-37.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_3992.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_3992_17-44-37.NEF",5651825,"copied"
9241,"DSC_3993.NEF","DSC_3993_17-44-45.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_3993.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_3993_17-44-45.NEF",5676990,"copied"
9242,"DSC_3994.NEF","DSC_3994_17-44-47.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_3994.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_3994_17-44-47.NEF",5650776,"copied"
9243,"DSC_3995.NEF","DSC_3995_17-45-03.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_3995.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_3995_17-45-03.NEF",5293212,"copied"
9244,"DSC_3996.NEF","DSC_3996_17-45-24.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_3996.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_3996_17-45-24.NEF",5304746,"copied"
9245,"DSC_3997.NEF","DSC_3997_17-45-25.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_3997.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_3997_17-45-25.NEF",5297406,"copied"
9246,"DSC_3998.NEF","DSC_3998_17-45-27.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_3998.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_3998_17-45-27.NEF",5283774,"copied"
9247,"DSC_3999.NEF","DSC_3999_17-45-31.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_3999.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_3999_17-45-31.NEF",5317329,"copied"
9248,"DSC_4000.NEF","DSC_4000_17-45-34.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_4000.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_4000_17-45-34.NEF",5279580,"copied"
9249,"DSC_4001.NEF","DSC_4001_17-45-44.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_4001.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_4001_17-45-44.NEF",5340398,"copied"
9250,"DSC_4002.NEF","DSC_4002_17-45-46.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_4002.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_4002_17-45-46.NEF",5369758,"copied"
9251,"DSC_4003.NEF","DSC_4003_17-45-49.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_4003.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_4003_17-45-49.NEF",5350883,"copied"
9252,"DSC_4004.NEF","DSC_4004_17-48-00.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_4004.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_4004_17-48-00.NEF",5256511,"copied"
9253,"DSC_4005.NEF","DSC_4005_17-48-01.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_4005.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_4005_17-48-01.NEF",5201986,"copied"
9254,"DSC_4006.NEF","DSC_4006_17-48-05.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_4006.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_4006_17-48-05.NEF",5234491,"copied"
9255,"DSC_4007.NEF","DSC_4007_17-48-07.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_4007.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_4007_17-48-07.NEF",5279580,"copied"
9256,"DSC_4008.NEF","DSC_4008_17-48-11.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_4008.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_4008_17-48-11.NEF",5264900,"copied"
9257,"DSC_4009.NEF","DSC_4009_17-49-54.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_4009.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_4009_17-49-54.NEF",5229249,"copied"
9258,"DSC_4010.NEF","DSC_4010_17-50-24.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_4010.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_4010_17-50-24.NEF",5272240,"copied"
9259,"DSC_4011.NEF","DSC_4011_17-51-05.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_4011.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_4011_17-51-05.NEF",5244977,"copied"
9260,"DSC_4012.NEF","DSC_4012_17-55-07.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_4012.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_4012_17-55-07.NEF",5548016,"copied"
9261,"DSC_4013.NEF","DSC_4013_17-57-33.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_4013.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_4013_17-57-33.NEF",5028970,"copied"
9262,"DSC_4014.NEF","DSC_4014_17-57-41.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_4014.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_4014_17-57-41.NEF",4969202,"copied"
9263,"DSC_4015.NEF","DSC_4015_17-57-52.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_4015.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_4015_17-57-52.NEF",4954522,"copied"
9264,"DSC_4016.NEF","DSC_4016_17-58-00.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_4016.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_4016_17-58-00.NEF",5062525,"copied"
9265,"DSC_4017.NEF","DSC_4017_17-59-02.NEF","/run/media/carl/A1-2026-05/orig/2007/20070414_18Apr07/DSC_4017.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-14/DSC_4017_17-59-02.NEF",5204083,"copied"
9266,"DSC_4018.NEF","DSC_4018_18-57-04.NEF","/run/media/carl/A1-2026-05/orig/2007/20070417_17Apr07.Car Damage/DSC_4018.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-17/DSC_4018_18-57-04.NEF",5060428,"copied"
9267,"DSC_4019.NEF","DSC_4019_18-58-09.NEF","/run/media/carl/A1-2026-05/orig/2007/20070417_17Apr07.Car Damage/DSC_4019.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-17/DSC_4019_18-58-09.NEF",6199181,"copied"
9268,"DSC_4020.NEF","DSC_4020_18-58-26.NEF","/run/media/carl/A1-2026-05/orig/2007/20070417_17Apr07.Car Damage/DSC_4020.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-17/DSC_4020_18-58-26.NEF",6267339,"copied"
9269,"DSC_4021.NEF","DSC_4021_18-58-39.NEF","/run/media/carl/A1-2026-05/orig/2007/20070417_17Apr07.Car Damage/DSC_4021.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-17/DSC_4021_18-58-39.NEF",5808062,"copied"
9270,"DSC_4022.NEF","DSC_4022_18-58-55.NEF","/run/media/carl/A1-2026-05/orig/2007/20070417_17Apr07.Car Damage/DSC_4022.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-17/DSC_4022_18-58-55.NEF",5531238,"copied"
9271,"DSC_4023.NEF","DSC_4023_18-59-16.NEF","/run/media/carl/A1-2026-05/orig/2007/20070417_17Apr07.Car Damage/DSC_4023.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-17/DSC_4023_18-59-16.NEF",5500830,"copied"
9272,"DSC_4024.NEF","DSC_4024_18-59-27.NEF","/run/media/carl/A1-2026-05/orig/2007/20070417_17Apr07.Car Damage/DSC_4024.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-17/DSC_4024_18-59-27.NEF",5611979,"copied"
9273,"DSC_4025.NEF","DSC_4025_18-59-40.NEF","/run/media/carl/A1-2026-05/orig/2007/20070417_17Apr07.Car Damage/DSC_4025.NEF","/run/media/carl/A1-2026-05/new/photos/2007/2007-04-17/DSC_4025_18-59-40.NEF",5646582,"copied"
